country,year,gini_net,gini_net_se,gini_market,gini_market_se,rel_red,rel_red_se,abs_red,abs_red_se
"Rwanda",2001,49.57524,3.016452,55.42584,4.883837,,,,
"Rwanda",2002,48.77458,2.720109,54.66047,4.419118,,,,
"Rwanda",2003,47.97392,2.53117,53.89511,4.111854,,,,
"Rwanda",2004,47.17325,2.474363,53.12975,3.99851,,,,
"Rwanda",2005,46.37259,2.558503,52.36438,4.095218,,,,
"Rwanda",2006,44.59373,2.251621,50.87609,3.0391,,,,
"Rwanda",2007,45.94168,2.218729,52.09597,3.356889,,,,
"Rwanda",2008,47.28964,2.353019,53.31585,3.930645,,,,
"Rwanda",2009,48.63759,2.628995,54.53573,4.666898,,,,
"Rwanda",2010,49.98555,3.007909,55.7556,5.500781,,,,
"Rwanda",2011,49.41555,2.96509,55.11969,5.153608,,,,
"Sao Tome and Principe",2000,51.38346,4.228662,59.47682,4.702626,,,,
"Senegal",1960,49.07039,2.288191,57.52136,3.556177,,,,
"Senegal",1991,44.23677,2.445631,51.39812,3.253691,,,,
"Senegal",1992,42.97455,2.349653,49.57149,2.772808,,,,
"Senegal",1993,41.71233,2.47248,47.74485,2.584723,,,,
"Senegal",1994,40.45011,2.785314,45.91822,2.750181,,,,
"Senegal",1995,42.02785,2.423688,48.51464,2.586282,,,,
"Senegal",1996,41.25869,2.23938,47.68748,2.457788,,,,
"Senegal",1997,40.48952,2.081747,46.86032,2.369087,,,,
"Senegal",1998,39.72036,1.957247,46.03316,2.324735,,,,
"Senegal",1999,38.95119,1.872499,45.206,2.327272,,,,
"Senegal",2000,38.18203,1.833025,44.37884,2.376547,,,,
"Senegal",2001,37.41286,1.84174,43.55169,2.469764,,,,
"Senegal",2002,38.1256,2.189695,44.47696,3.131118,,,,
"Senegal",2003,37.06668,1.855098,43.03798,2.529083,,,,
"Senegal",2004,36.00777,1.676628,41.59899,2.125958,,,,
"Senegal",2005,34.94885,1.704067,40.16001,2.043088,,,,
"Senegal",2006,35.36348,2.003581,40.57722,2.10198,,,,
"Senegal",2007,35.77811,2.485288,40.99444,2.364367,,,,
"Senegal",2008,36.19273,3.064441,41.41166,2.773074,,,,
"Senegal",2009,36.60736,3.695508,41.82888,3.273751,,,,
"Senegal",2010,37.02199,4.355982,42.2461,3.830504,,,,
"Senegal",2011,37.43661,5.034303,42.66331,4.422202,,,,
"Serbia",2002,35.58007,1.061563,49.2695,1.816879,,,,
"Serbia",2003,35.88957,.937933,49.66893,1.625169,,,,
"Serbia",2004,35.39713,.8734068,49.08266,1.448444,,,,
"Serbia",2005,34.85494,.6977004,48.38334,1.02477,,,,
"Serbia",2006,34.11642,.5442142,47.4923,.4871054,,,,
"Serbia",2007,33.1484,.6093509,46.28596,.8499532,,,,
"Serbia",2008,32.29171,.6537514,45.6297,1.045041,,,,
"Serbia",2009,32.21892,.595866,47.36278,.8967838,,,,
"Serbia",2010,32.50589,.4819517,51.15215,.5335246,,,,
"Serbia",2011,32.59564,.5427256,51.17685,.7201908,,,,
"Serbia",2012,32.68539,.6817364,51.20155,1.026334,,,,
"Serbia",2013,33.064,.5595338,51.6966,.5959663,,,,
"Serbia",2014,32.78076,.712293,51.22955,1.255447,,,,
"Serbia and Montenegro",1988,29.8401,1.630151,33.43809,3.711122,,,,
"Serbia and Montenegro",1989,22.83262,2.388898,27.15711,2.684451,,,,
"Serbia and Montenegro",1990,31.91016,1.581551,29.66665,2.858478,,,,
"Serbia and Montenegro",1991,32.71975,1.592197,33.22559,2.72557,,,,
"Serbia and Montenegro",1992,34.61367,1.535892,33.53495,2.46674,,,,
"Serbia and Montenegro",1993,34.35728,1.505508,35.17472,2.565699,2.048884,4.599802,.8174399,1.601463
"Serbia and Montenegro",1994,31.8578,1.37489,36.10853,2.679724,11.51052,4.168518,4.250727,1.705695
"Serbia and Montenegro",1995,30.11437,1.270476,36.60703,2.958653,17.4263,4.2649,6.492661,1.948512
"Serbia and Montenegro",1996,27.13103,1.183309,36.61287,3.17502,25.56037,4.313814,9.481839,2.236203
"Serbia and Montenegro",1997,26.29492,1.117073,35.33789,3.351343,25.15286,4.982613,9.042968,2.448179
"Serbia and Montenegro",1998,26.53104,1.17214,35.65659,3.612916,25.08418,5.404991,9.125549,2.681868
"Serbia and Montenegro",1999,26.712,1.148146,34.79431,3.531394,22.69873,5.580872,8.082305,2.604352
"Serbia and Montenegro",2000,27.48727,1.297829,36.12892,4.073144,23.23875,6.504262,8.641643,3.129825
"Serbia and Montenegro",2001,27.27842,1.290196,35.66511,4.19954,22.7318,7.207852,8.38669,3.328495
"Seychelles",1978,41.27644,2.453656,47.99268,2.743937,,,,
"Seychelles",2000,43.96613,3.323892,50.64021,3.850502,,,,
"Seychelles",2001,43.53597,3.125303,50.18098,3.602378,,,,
"Seychelles",2002,43.10582,2.962846,49.72176,3.40487,,,,
"Seychelles",2003,42.67566,2.84272,49.26254,3.267169,,,,
"Seychelles",2004,42.2455,2.770439,48.80331,3.197014,,,,
"Seychelles",2005,41.81535,2.749778,48.34409,3.198849,,,,
"Seychelles",2006,41.38519,2.781888,47.88487,3.272556,,,,
"Seychelles",2007,40.95504,2.864994,47.42565,3.413481,,,,
"Sierra Leone",1968,45.86609,2.380229,53.58425,3.285033,,,,
"Sierra Leone",1989,61.46786,4.839459,70.93659,5.229636,,,,
"Sierra Leone",1990,60.08163,4.600235,69.36449,5.009491,,,,
"Sierra Leone",1991,58.69539,4.364421,67.79239,4.795734,,,,
"Sierra Leone",1992,57.30916,4.132603,66.22028,4.589257,,,,
"Sierra Leone",1993,55.92292,3.905492,64.64819,4.391087,,,,
"Sierra Leone",1994,54.53669,3.683959,63.07608,4.2024,,,,
"Sierra Leone",1995,53.15046,3.469071,61.50398,4.02453,,,,
"Sierra Leone",1996,51.76422,3.262144,59.93188,3.858973,,,,
"Sierra Leone",1997,50.37799,3.064789,58.35978,3.707379,,,,
"Sierra Leone",1998,48.99176,2.878976,56.78767,3.571526,,,,
"Sierra Leone",1999,47.60552,2.707082,55.21557,3.453272,,,,
"Sierra Leone",2000,46.21929,2.551923,53.64347,3.354479,,,,
"Sierra Leone",2001,44.83305,2.416723,52.07137,3.276909,,,,
"Sierra Leone",2002,43.44682,2.304997,50.49927,3.222093,,,,
"Sierra Leone",2003,42.06059,2.220291,48.92717,3.191206,,,,
"Sierra Leone",2004,44.2232,2.606398,51.34237,3.275414,,,,
"Sierra Leone",2005,42.41236,2.468613,49.30126,3.097096,,,,
"Sierra Leone",2006,41.07167,2.298635,47.73875,2.927033,,,,
"Sierra Leone",2007,39.73098,2.18277,46.17624,2.831422,,,,
"Sierra Leone",2008,38.39028,2.129868,44.61373,2.817853,,,,
"Sierra Leone",2009,37.04959,2.144595,43.05122,2.887484,,,,
"Sierra Leone",2010,35.7089,2.225608,41.48871,3.034591,,,,
"Sierra Leone",2011,34.36821,2.366108,39.9262,3.248667,,,,
"Singapore",1966,43.96436,4.416911,44.48578,5.087065,,,,
"Singapore",1972,38.60541,3.782619,39.44004,3.416683,,,,
"Singapore",1974,38.82864,3.69946,39.60755,3.261927,,,,
"Singapore",1975,39.02168,3.830559,39.82973,3.304689,1.955064,6.515402,.8080512,2.568258
"Singapore",1976,38.7242,3.557574,39.66811,3.232794,2.319936,5.555746,.943915,2.154431
"Singapore",1977,38.53222,3.581032,39.52613,3.29604,2.402743,6.333088,.9939145,2.438488
"Singapore",1978,37.99884,3.448662,39.011,3.380011,2.467987,5.844827,1.012161,2.237261
"Singapore",1979,37.86056,3.441648,38.85672,3.442096,2.414014,5.963575,.9961547,2.309832
"Singapore",1980,38.20053,3.474339,38.96904,3.543496,1.79359,6.102199,.7685149,2.359134
"Singapore",1981,38.83901,3.481705,39.76565,3.51957,2.162765,6.167907,.9266403,2.378448
"Singapore",1982,39.91377,3.658947,40.76123,3.641306,1.947352,5.662662,.8474555,2.227377
"Singapore",1983,40.37046,3.570295,41.46284,3.611946,2.527703,5.046865,1.092381,1.997921
"Singapore",1984,40.85297,3.755317,41.99185,3.782193,2.600587,5.025686,1.138883,2.065394
"Singapore",1985,40.77694,3.563722,41.81216,3.786953,2.34011,4.566935,1.035225,1.91976
"Singapore",1986,40.62539,3.595674,41.67542,3.820307,2.363546,4.909543,1.050029,2.099329
"Singapore",1987,40.76154,3.467211,41.62908,3.809017,1.886717,5.243086,.8675392,2.208195
"Singapore",1988,40.39109,3.353519,41.45601,3.462468,2.437618,5.077092,1.064917,2.125134
"Singapore",1989,40.68507,3.747859,42.06529,3.47055,3.225475,5.312868,1.380215,2.222384
"Singapore",1990,40.17804,3.296005,42.1662,3.231936,4.667462,4.301264,1.988165,1.826159
"Singapore",1991,40.70414,3.662589,41.50455,3.482199,1.821097,5.686234,.8004189,2.375831
"Singapore",1992,40.43591,3.245775,41.70866,3.545409,2.891357,4.938994,1.272755,2.096704
"Singapore",1993,40.3807,3.264902,40.16849,3.083126,-.605894,4.767403,-.2122065,1.940414
"Singapore",1994,40.19721,3.526463,41.44277,3.359531,2.902773,5.624346,1.245564,2.344221
"Singapore",1995,39.77894,2.95517,40.74965,2.492794,2.382174,4.232109,.970708,1.729069
"Singapore",1996,40.10713,2.77485,42.1764,2.798949,4.847742,3.902732,2.069262,1.680707
"Singapore",1997,40.21954,1.936634,42.01237,2.211638,4.208583,2.6893,1.792822,1.178994
"Singapore",1998,40.63313,1.585768,42.2338,2.180673,3.693998,2.777632,1.600677,1.219018
"Singapore",1999,40.60362,1.378946,42.27096,1.911431,3.861902,2.720165,1.667336,1.179194
"Singapore",2000,40.25996,1.235172,42.16,1.733207,4.445279,2.179605,1.900038,.9617564
"Singapore",2001,40.27007,1.143162,42.19725,1.709307,4.501324,2.197694,1.927191,.9490464
"Singapore",2002,40.19705,1.019262,42.27316,1.646591,4.84562,2.127762,2.076105,.9478779
"Singapore",2003,40.59994,1.008669,42.83178,1.819622,5.1238,2.413207,2.231846,1.08993
"Singapore",2004,40.84478,.9972472,43.14297,1.810007,5.239035,2.505424,2.298184,1.152941
"Singapore",2005,41.50663,1.034076,44.02631,1.903221,5.630225,2.555245,2.51969,1.208651
"Singapore",2006,41.65872,1.059022,44.0182,1.700219,5.290786,2.377998,2.359479,1.110595
"Singapore",2007,42.10215,1.04641,44.55742,1.783361,5.4359,2.311954,2.455269,1.099975
"Singapore",2008,42.05962,1.116398,44.63271,1.719382,5.706038,2.04462,2.573092,.974375
"Singapore",2009,42.16926,1.054549,45.18152,1.906043,6.584701,2.291663,3.012258,1.125222
"Singapore",2010,42.23442,1.127236,45.92166,2.141602,7.923116,2.658632,3.687232,1.336851
"Singapore",2011,41.75873,1.057655,45.95321,2.138844,9.019888,2.626218,4.194487,1.344559
"Singapore",2012,41.91187,1.155965,46.5952,2.317763,9.927725,2.863403,4.683327,1.512832
"Singapore",2013,40.86684,1.159137,45.69557,2.224265,10.44513,3.035526,4.828729,1.56643
"Slovakia",1987,18.51442,1.079206,30.85924,2.536604,,,,
"Slovakia",1988,17.68495,.7745208,31.76649,1.654143,,,,
"Slovakia",1989,15.67597,.7522803,24.98188,1.266547,,,,
"Slovakia",1990,14.06064,.6973446,33.16483,1.123108,,,,
"Slovakia",1991,17.38394,.3599264,35.78082,.7258936,,,,
"Slovakia",1992,18.93278,.1946681,40.34519,.284972,,,,
"Slovakia",1993,17.74635,.3618998,36.44422,.8633626,51.2949,.8343924,18.69787,.6602803
"Slovakia",1994,20.12722,.3346675,38.67689,.6672508,47.9569,.5789511,18.54967,.454831
"Slovakia",1995,22.50809,.3534259,40.90956,.5110509,44.98026,.5851777,18.40147,.3452923
"Slovakia",1996,24.88897,.4119397,43.14224,.4395948,42.30862,.8190947,18.25327,.4159763
"Slovakia",1997,24.49318,.538447,44.79939,.9699126,45.32286,.6998637,20.30621,.6058905
"Slovakia",1998,24.6603,.6546203,45.821,1.33903,46.16945,.908129,21.16071,.883971
"Slovakia",1999,24.88082,.7551537,45.81943,1.413441,45.68808,.9938285,20.93861,.9025584
"Slovakia",2000,26.35224,.7418356,46.19269,1.43061,42.93787,1.003539,19.84045,.9168801
"Slovakia",2001,27.45499,.7879516,47.00806,1.408164,41.58503,.9637597,19.55306,.8553577
"Slovakia",2002,28.24155,.6999206,47.31179,1.296679,40.29575,.9632763,19.07024,.8355756
"Slovakia",2003,27.84909,.5551811,46.71434,.9381052,40.37988,.7081239,18.86526,.5758149
"Slovakia",2004,26.69856,.4281868,44.76994,.465207,40.36299,.8752666,18.07137,.4711683
"Slovakia",2005,26.50088,.3401382,44.37257,.4977235,40.27567,.4791461,17.87169,.3128633
"Slovakia",2006,25.78806,.2920926,43.09917,.4682432,40.1646,.4208754,17.31111,.293221
"Slovakia",2007,25.06868,.3141068,41.87352,.5172679,40.1282,.7208943,16.80483,.4408523
"Slovakia",2008,25.46393,.3145715,42.20511,.511183,39.66483,.4421746,16.74118,.3107675
"Slovakia",2009,25.82575,.3514045,42.51379,.4966314,39.25299,.458873,16.68804,.2825829
"Slovakia",2010,26.22021,.4296347,42.85542,.4633042,38.81546,.875244,16.63521,.4432218
"Slovakia",2011,25.81541,.5124916,42.38165,.8578533,39.08396,.6833107,16.56623,.5069266
"Slovakia",2012,25.41705,.6278501,41.93029,1.172202,39.36874,1.035016,16.51324,.7727152
"Slovakia",2013,25.67916,.7539025,42.3035,1.539581,39.26619,1.457392,16.62435,1.090225
"Slovenia",1987,20.09961,.9000244,27.91257,1.322231,,,,
"Slovenia",1988,18.86004,.8558342,28.8643,1.394107,,,,
"Slovenia",1989,17.35957,1.592058,28.79065,1.673126,,,,
"Slovenia",1990,17.8124,1.041429,28.26717,1.85578,36.86313,3.51374,10.45477,1.482376
"Slovenia",1991,23.00686,.9583842,36.97366,1.736663,37.69212,2.925004,13.9668,1.566667
"Slovenia",1992,22.88862,.8662468,37.04653,1.749994,38.12441,2.92071,14.15791,1.608148
"Slovenia",1993,22.4169,.6969873,36.02247,1.268479,37.74928,1.228326,13.60557,.7916179
"Slovenia",1994,22.16559,.6157477,35.69953,1.208215,37.88585,1.304234,13.53394,.8202888
"Slovenia",1995,22.51966,.593881,36.19402,1.114132,37.76125,1.215245,13.67436,.7520916
"Slovenia",1996,22.72067,.4642636,36.43469,.8107759,37.63194,.8438042,13.71402,.5188687
"Slovenia",1997,23.0041,.4450241,36.68275,.6010383,37.28342,1.061687,13.67865,.5099407
"Slovenia",1998,22.96112,.3468613,36.95227,.4706464,37.86157,.6359664,13.99115,.3154389
"Slovenia",1999,23.03423,.4501373,37.32413,.5315543,38.28228,1.068464,14.2899,.4889811
"Slovenia",2000,22.73335,.2572558,37.3522,.31235,39.13746,.515283,14.61885,.2376274
"Slovenia",2001,23.04987,.1709324,38.41362,.2055119,39.9957,.2837469,15.36375,.1312438
"Slovenia",2002,21.31092,.1467658,35.93884,.2085466,40.70221,.2285693,14.62791,.1195594
"Slovenia",2003,22.41587,.2000984,38.16367,.3346186,41.26269,.3861564,15.74781,.2346351
"Slovenia",2004,23.12881,.3405831,39.68017,.6006411,41.70601,.8101414,16.55136,.4947741
"Slovenia",2005,23.1478,.20423,39.75732,.3679408,41.77591,.3661979,16.60952,.2511929
"Slovenia",2006,23.09326,.2132114,39.69999,.3528962,41.82959,.371276,16.60674,.2382801
"Slovenia",2007,23.02464,.3299331,39.67884,.5047944,41.96786,.8292365,16.65419,.4628485
"Slovenia",2008,23.7909,.2056001,40.36116,.3266271,41.05396,.3898616,16.57026,.2373017
"Slovenia",2009,24.50659,.2200936,41.04653,.3903567,40.29381,.4226205,16.53994,.2810828
"Slovenia",2010,25.18728,.3400312,41.65749,.6490157,39.52904,.8821797,16.47021,.5601116
"Slovenia",2011,26.11362,.2932619,43.18003,.5194241,39.5214,.4788301,17.06641,.3475738
"Slovenia",2012,27.16125,.3795458,44.86311,.6300324,39.45258,.7675413,17.70186,.5100979
"Slovenia",2013,26.68656,.4846024,44.14192,.9118437,39.53451,.877215,17.45536,.6501502
"Somalia",2001,31.79965,1.928767,36.24931,2.364215,,,,
"Somalia",2002,30.27274,1.777917,34.57225,2.227087,,,,
"Somalia",2003,30.03206,1.667848,34.3956,2.18268,,,,
"Somalia",2004,29.79138,1.659151,34.21895,2.24833,,,,
"Somalia",2005,29.96076,1.69009,34.52304,2.42877,,,,
"Somalia",2006,29.89193,1.751855,34.32177,2.387601,,,,
"South Africa",1975,56.72462,1.971793,65.27395,2.822862,,,,
"South Africa",1991,55.90003,1.728909,64.37729,2.32571,13.11592,2.548969,8.477262,1.825193
"South Africa",1992,55.46033,1.54019,63.8162,2.092284,13.05849,1.967982,8.355872,1.417508
"South Africa",1993,55.02063,1.448895,63.25511,1.936138,12.99163,1.670542,8.234482,1.200091
"South Africa",1994,55.0538,1.455676,63.16602,1.928392,12.81847,1.594946,8.11222,1.150032
"South Africa",1995,55.08698,1.528086,63.07693,2.017761,12.63682,1.862913,7.989958,1.321603
"South Africa",1996,56.56622,1.720867,64.65239,2.257011,12.4616,2.429321,8.086166,1.746496
"South Africa",1997,57.02981,1.485634,65.0082,1.909877,12.24388,1.94562,7.978387,1.397458
"South Africa",1998,57.4934,1.297044,65.36401,1.644302,12.02001,1.687238,7.870607,1.205539
"South Africa",1999,57.95699,1.177722,65.71982,1.50413,11.79007,1.754457,7.762826,1.245613
"South Africa",2000,58.42058,1.149446,66.07562,1.524357,11.55409,2.116126,7.655047,1.499191
"South Africa",2001,57.83213,1.133831,65.36236,1.437892,11.50141,1.641396,7.530232,1.165455
"South Africa",2002,57.24368,1.208288,64.6491,1.473458,11.44068,1.396495,7.405417,.9922182
"South Africa",2003,56.65523,1.358083,63.93584,1.623054,11.37144,1.517328,7.280603,1.061231
"South Africa",2004,56.06678,1.561685,63.22257,1.859357,11.2932,1.952931,7.155788,1.335451
"South Africa",2005,54.943,1.347402,61.99725,1.751462,11.35181,1.78004,7.054249,1.221235
"South Africa",2006,58.11708,1.154824,65.37949,1.415526,11.09621,1.235382,7.262403,.8865089
"South Africa",2007,58.88805,.7821975,66.10019,.9103589,10.90734,.7345285,7.212139,.5280322
"South Africa",2008,59.65902,.5558841,66.82089,.5489428,10.7155,.7826123,7.161874,.547155
"South Africa",2009,59.17458,.573015,67.57013,.5508447,12.42433,.5655385,8.39555,.396273
"South Africa",2010,58.60745,.758044,68.01223,.6425515,13.82569,.9963193,9.404781,.705281
"South Africa",2011,58.17804,.6476604,67.3443,.5548394,13.61108,.6397194,9.16626,.4372607
"South Africa",2012,57.33902,.7821612,66.26242,.6046453,13.46498,1.037914,8.923408,.7089983
"Spain",1965,19.00966,.8436491,26.29603,1.266235,,,,
"Spain",1973,32.99342,.7207534,31.81709,1.434735,,,,
"Spain",1980,31.83322,.2416275,41.70372,.3009221,23.66644,.5465245,9.870507,.2670038
"Spain",1985,31.44864,.5289486,43.57653,.6272137,27.82541,1.112132,12.12788,.5727741
"Spain",1986,27.63061,.4548369,38.35502,.6852942,27.95502,.7738356,10.72441,.4158071
"Spain",1987,25.71859,.4890828,35.78437,.8125805,28.11676,.9929281,10.06578,.5158049
"Spain",1988,24.88919,.3785484,34.63433,.6805303,28.12731,.8004068,9.745136,.4253301
"Spain",1989,27.00266,.3539748,37.55992,.5670555,28.10267,.6730499,10.55725,.3606791
"Spain",1990,30.30745,.2656168,42.02964,.3137343,27.88913,.5300171,11.72219,.262753
"Spain",1991,31.68585,.2565653,44.33836,.3367442,28.53553,.3805874,12.65251,.2146015
"Spain",1992,33.06425,.2818614,46.64708,.4023097,29.11698,.420039,13.58282,.2623504
"Spain",1993,34.44266,.3337849,48.9558,.4937586,29.64281,.5732576,14.51314,.3706215
"Spain",1994,34.89246,.3511966,49.80551,.4535096,29.94138,.508488,14.91305,.3171174
"Spain",1995,35.27148,.4707826,50.65539,.5054467,30.36724,.8551822,15.38391,.5012647
"Spain",1996,35.32837,.3442858,50.58649,.473025,30.16128,.4457784,15.25812,.2987243
"Spain",1997,35.25961,.3131467,50.40009,.5205144,30.03847,.4032395,15.14048,.3134505
"Spain",1998,34.83413,.3273521,49.55293,.5282462,29.70118,.4004854,14.71881,.3055461
"Spain",1999,34.25134,.3915933,48.58397,.5109949,29.49977,.4889509,14.33263,.3030789
"Spain",2000,33.6615,.5965794,47.53857,.5829543,29.18837,1.107593,13.87708,.5834389
"Spain",2001,33.26676,.4124762,47.21561,.4990351,29.54203,.5739182,13.94885,.3245964
"Spain",2002,32.83574,.3541614,46.76198,.4919136,29.77978,.4672359,13.92624,.2942947
"Spain",2003,32.28697,.286836,46.0843,.4298263,29.93789,.4039894,13.79733,.2641193
"Spain",2004,31.62658,.2739684,45.2572,.4002052,30.11493,.6595637,13.63062,.3782477
"Spain",2005,31.43358,.2308389,45.34869,.3818856,30.68329,.3419614,13.91511,.2363861
"Spain",2006,31.0981,.2403142,45.22341,.3590283,31.23369,.3119131,14.12531,.2072691
"Spain",2007,30.65705,.309788,44.89191,.3684453,31.70759,.6208192,14.23487,.3345203
"Spain",2008,31.66019,.2490609,46.95491,.372402,32.57233,.3391414,15.29472,.2296506
"Spain",2009,32.52943,.2329378,48.86945,.3807812,33.435,.319193,16.34002,.2402153
"Spain",2010,33.43171,.2653685,50.97976,.4285833,34.4191,.5466446,17.54805,.3801335
"Spain",2011,33.65314,.2560659,51.21127,.4750348,34.28388,.3441003,17.55813,.3007589
"Spain",2012,33.94938,.2860101,51.69027,.4834166,34.32005,.3559991,17.7409,.2986485
"Spain",2013,34.30257,.3421759,52.20301,.4093153,34.2889,.5637237,17.90045,.3585294
"Spain",2014,34.11901,.5715759,52.21978,1.15777,34.64617,1.13337,18.10077,.9111479
"Sri Lanka",1963,29.07277,2.053756,45.65049,2.442468,,,,
"Sri Lanka",1970,32.78532,2.367414,37.15265,7.714087,,,,
"Sri Lanka",1973,30.88466,1.681411,34.2545,2.063723,,,,
"Sri Lanka",1979,36.97547,1.682104,40.62854,2.191235,,,,
"Sri Lanka",1980,36.04268,1.538812,39.58141,2.14329,,,,
"Sri Lanka",1981,37.00587,1.625778,41.0506,2.199739,,,,
"Sri Lanka",1982,36.85032,1.556512,40.86522,2.308527,,,,
"Sri Lanka",1985,35.39613,1.824625,39.71805,3.62371,10.44847,5.602952,4.321914,2.454313
"Sri Lanka",1986,35.22308,1.797648,39.21712,3.632464,9.734131,5.678227,3.994044,2.44582
"Sri Lanka",1987,36.93932,2.092213,41.43868,5.168209,9.838202,9.05905,4.499357,3.944102
"Sri Lanka",1988,35.19023,1.982841,40.12173,4.421149,11.62903,6.746371,4.931497,3.068517
"Sri Lanka",1989,33.44114,2.030404,38.80478,4.103909,13.27115,6.286469,5.363637,2.845895
"Sri Lanka",1990,31.69204,2.224859,37.48782,4.312416,14.7536,7.964117,5.795777,3.406744
"Sri Lanka",1991,31.28146,2.312347,39.77622,3.072395,21.19596,4.828843,8.494766,2.253464
"Sri Lanka",1992,32.55941,2.016713,39.89102,2.630401,18.27635,3.723132,7.331607,1.724309
"Sri Lanka",1993,33.83736,1.784385,40.00581,2.265475,15.34904,2.983128,6.168448,1.354195
"Sri Lanka",1994,35.11532,1.642451,40.12061,2.01983,12.41071,2.946496,5.005289,1.288374
"Sri Lanka",1995,36.39327,1.614923,40.2354,1.939335,9.457915,3.681731,3.84213,1.565705
"Sri Lanka",1996,36.55089,1.618884,39.96539,1.778376,8.466453,3.737187,3.414502,1.535363
"Sri Lanka",1997,35.23872,1.505754,38.9537,1.711312,9.482954,2.963309,3.714974,1.194934
"Sri Lanka",1998,33.92656,1.504501,37.94201,1.779603,10.5214,3.010871,4.015446,1.206303
"Sri Lanka",1999,32.6144,1.615388,36.93031,1.969217,11.58165,3.950182,4.315917,1.561805
"Sri Lanka",2000,34.55301,1.563081,39.08773,2.090524,11.5012,3.373656,4.534729,1.447143
"Sri Lanka",2001,35.99604,1.453842,40.72461,2.091187,11.5126,3.099241,4.728568,1.405374
"Sri Lanka",2002,37.43908,1.416194,42.36148,2.146091,11.51014,3.269177,4.922407,1.53762
"Sri Lanka",2003,38.00708,1.381799,42.94181,2.035322,11.4157,2.476252,4.934731,1.197776
"Sri Lanka",2004,38.57509,1.461003,43.52214,2.053535,11.29715,2.432177,4.947054,1.19005
"Sri Lanka",2005,39.1431,1.637403,44.10247,2.197524,11.15597,3.130404,4.959378,1.519515
"Sri Lanka",2006,39.63229,1.756036,44.91827,2.357551,11.66288,3.490396,5.285987,1.735905
"Sri Lanka",2007,38.92175,1.594424,43.99803,2.283321,11.44616,2.798145,5.076277,1.379385
"Sri Lanka",2008,38.48473,1.607398,43.38611,2.292871,11.20281,2.860858,4.901375,1.382536
"Sri Lanka",2009,38.04771,1.704286,42.77419,2.398869,10.93022,3.485078,4.726474,1.626191
"Sri Lanka",2010,38.96592,1.697384,43.49506,2.237677,10.32215,3.247329,4.529143,1.548019
"Sri Lanka",2011,39.07647,1.724196,43.56299,2.123981,10.23415,2.900157,4.486524,1.376595
"Sri Lanka",2012,39.18703,1.822969,43.63093,2.137784,10.12023,3.158467,4.443904,1.479241
"Sri Lanka",2013,37.06204,1.993583,41.27961,2.263793,10.12635,3.967044,4.217572,1.767035
"St. Lucia",1995,53.15402,2.815508,56.13519,3.574277,,,,
"St. Lucia",1996,52.26721,2.702141,55.29627,3.388288,,,,
"St. Lucia",1997,51.3804,2.602298,54.45735,3.214649,,,,
"St. Lucia",1998,50.49359,2.517591,53.61843,3.055465,,,,
"St. Lucia",1999,49.60678,2.44959,52.77952,2.913107,,,,
"St. Lucia",2000,48.71997,2.399714,51.94061,2.790152,,,,
"St. Lucia",2001,47.83316,2.369111,51.10169,2.689263,,,,
"St. Lucia",2002,46.94636,2.358528,50.26278,2.612996,,,,
"St. Lucia",2003,46.05955,2.368236,49.42386,2.56355,,,,
"St. Lucia",2004,45.17274,2.397988,48.58494,2.542491,,,,
"St. Lucia",2005,44.28593,2.447051,47.74603,2.550522,,,,
"St. Lucia",2006,43.39912,2.514298,46.90711,2.587371,,,,
"St. Vincent and the Grenadines",1995,59.44774,3.309281,63.53415,3.493404,,,,
"Sudan",1968,40.1316,1.941833,46.35417,2.306338,,,,
"Sudan",1969,38.89506,1.958123,45.16344,2.250076,,,,
"Sudan",2009,33.93066,2.802557,39.86857,2.942812,,,,
"Suriname",1962,28.01479,1.209126,29.80145,1.730261,,,,
"Suriname",1999,53.57354,2.352441,57.32685,2.327811,,,,
"Suriname",2000,51.99802,2.183422,55.73736,2.203077,,,,
"Suriname",2001,50.42249,2.086393,54.14787,2.173615,,,,
"Swaziland",1994,58.97985,5.411448,67.99318,4.870578,,,,
"Swaziland",1995,57.38073,4.914924,66.15472,4.442145,,,,
"Swaziland",1996,55.7816,4.470804,64.31626,4.06874,,,,
"Swaziland",1997,54.18247,4.09617,62.4778,3.766766,,,,
"Swaziland",1998,52.58335,3.811567,60.63934,3.554473,,,,
"Swaziland",1999,50.98422,3.638184,58.80088,3.448464,,,,
"Swaziland",2000,49.3851,3.592162,56.96242,3.458528,,,,
"Swaziland",2001,49.22068,3.650393,56.82779,3.497986,,,,
"Swaziland",2002,48.48423,3.315913,56.0052,3.235214,,,,
"Swaziland",2003,47.74779,3.171106,55.18261,3.23024,,,,
"Swaziland",2004,47.01135,3.241491,54.36001,3.484168,,,,
"Swaziland",2005,46.27491,3.514162,53.53742,3.947345,,,,
"Swaziland",2006,47.18066,3.201531,54.53982,3.661099,,,,
"Swaziland",2007,48.0864,3.175337,55.54222,3.628808,,,,
"Swaziland",2008,48.99215,3.442127,56.54462,3.856858,,,,
"Swaziland",2009,49.89789,3.942868,57.54702,4.304062,,,,
"Sweden",1960,26.40464,.919896,44.60656,3.56629,,,,
"Sweden",1961,25.45058,.9052012,42.72479,3.095002,,,,
"Sweden",1962,25.46135,.8472006,42.87838,3.157004,,,,
"Sweden",1963,24.5593,.8510911,41.07838,2.781565,,,,
